label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

20T1|1|1|1|0|5|5|5|0
20T2|1|1|1|0|4|4|4|0
20T3|3|3|3|0|7|7|7|0
20T4|3|3|3|0|5|5|5|0
20T5|1|1|1|0|3|4|4|1
20T6|1|1|1|0|8|8|8|0
20T7|1|1|1|0|7|7|7|0
20T8|1|1|1|0|11|11|11|0
20T9|1|1|1|0|7|9|9|1
20T10|1|1|1|0|7|7|7|0
20T11|1|1|1|0|7|7|7|0
20T12|1|1|1|0|9|9|9|0
20T13|1|1|1|0|7|9|9|1
20T14|2|2|2|0|5|5|5|0
20T15|1|1|1|0|3|3|3|0
20T16|1|1|1|0|15|19|19|1
20T17|1|1|1|0|4|4|4|0
20T18|1|1|1|0|10|14|14|1
20T19|1|1|1|0|10|14|14|1
20T20|1|1|1|0|12|14|14|1
20T21|1|1|1|0|14|14|14|0
20T22|1|1|1|0|10|14|14|1
20T23|3|3|3|0|4|4|4|0
20T24|1|2|2|1|13|13|13|0
20T25|1|2|2|1|11|13|\N|\N
20T26|1|1|1|0|6|9|9|1
20T27|1|4|4|1|6|14|14|1
20T28|1|2|2|1|9|9|9|0
20T29|1|1|1|0|7|9|9|1
20T30|1|1|1|0|6|6|6|0
20T31|1|1|1|0|7|7|7|0
20T32|1|1|1|0|6|6|6|0
20T33|1|1|1|0|7|7|7|0
20T34|1|1|1|0|9|9|9|0
20T35|1|1|1|0|6|6|6|0
20T36|1|1|1|0|7|7|7|0
20T37|1|1|1|0|8|8|8|0
20T38|1|1|1|0|8|8|8|0
20T39|4|4|4|0|8|8|8|0
20T40|2|2|2|0|9|9|9|0
20T41|1|1|1|0|9|9|9|0
20T42|1|1|1|0|19|24|24|1
20T43|2|2|2|0|8|8|8|0
20T44|2|2|2|0|9|9|9|0
20T45|3|3|3|0|8|8|8|0
20T46|2|2|2|0|9|9|9|0
20T47|2|3|3|1|7|7|7|0
20T48|1|1|1|0|9|9|9|0
20T49|2|4|4|1|13|29|29|1
20T50|2|3|3|1|9|9|9|0
20T51|1|1|1|0|11|14|14|1
20T52|2|4|4|1|13|29|29|1
20T53|1|1|1|0|20|26|26|1
20T54|2|4|4|1|11|19|19|1
20T55|2|3|3|1|9|9|9|0
20T56|2|2|2|0|6|6|6|0
20T57|1|2|2|1|9|9|9|0
20T58|2|3|3|1|15|15|15|0
20T59|2|3|3|1|19|19|19|0
20T60|1|2|2|1|14|14|14|0
20T61|1|1|1|0|10|14|14|1
20T62|1|1|1|0|13|13|13|0
20T63|2|2|2|0|11|11|11|0
20T64|2|2|2|0|15|15|15|0
20T65|1|1|1|0|13|13|13|0
20T66|2|2|2|0|10|10|10|0
20T67|1|1|1|0|4|4|4|0
20T68|1|1|1|0|11|14|14|1
20T69|1|1|1|0|14|14|14|0
20T70|2|2|2|0|13|13|13|0
20T71|2|2|2|0|17|17|17|0
20T72|6|6|6|0|19|19|19|0
20T73|2|2|2|0|17|17|17|0
20T74|1|1|1|0|19|19|19|0
20T75|1|1|1|0|14|14|14|0
20T76|2|2|2|0|17|17|17|0
20T77|2|2|2|0|8|8|8|0
20T78|1|1|1|0|8|8|8|0
20T79|1|1|1|0|8|8|8|0
20T80|3|3|3|0|8|8|8|0
20T81|1|1|1|0|17|17|17|0
20T82|1|1|1|0|13|13|13|0
20T83|1|1|1|0|8|8|8|0
20T84|1|1|1|0|13|13|13|0
20T85|2|2|2|0|17|17|17|0
20T86|1|1|1|0|19|19|19|0
20T87|1|1|1|0|17|17|17|0
20T88|1|1|1|0|8|8|8|0
20T89|1|1|1|0|5|5|5|0
20T90|2|3|3|1|14|14|14|0
20T91|2|4|4|1|19|34|34|1
20T92|1|1|1|0|19|19|19|0
20T93|1|1|1|0|16|19|\N|\N
20T94|1|1|1|0|16|19|\N|\N
20T95|2|3|3|1|16|19|\N|\N
20T96|1|1|1|0|14|14|14|0
20T97|2|3|3|1|14|14|14|0
20T98|2|3|3|1|19|19|19|0
20T99|2|3|3|1|15|15|15|0
20T100|1|1|1|0|19|19|19|0
20T101|2|4|4|1|17|34|34|1
20T102|1|1|1|0|16|19|19|1
20T103|1|1|1|0|21|54|54|1
20T104|2|2|2|0|9|9|9|0
20T105|2|3|\N|\N|15|16|\N|\N
20T106|1|1|1|0|27|29|29|1
20T107|1|1|1|0|9|9|9|0
20T108|2|4|4|1|17|34|34|1
20T109|1|1|1|0|9|9|9|0
20T110|2|2|2|0|13|13|13|0
20T111|2|3|\N|\N|13|15|\N|\N
20T112|2|3|3|1|13|15|\N|\N
20T113|2|2|2|0|13|13|13|0
20T114|2|4|4|1|23|39|39|1
20T115|2|2|2|0|9|9|9|0
20T116|1|1|1|0|17|17|17|0
20T117|1|1|1|0|27|27|27|0
20T118|1|1|1|0|17|17|17|0
20T119|1|1|1|0|19|19|19|0
20T120|1|1|1|0|17|17|17|0
20T121|1|1|1|0|19|24|24|1
20T122|2|2|2|0|7|7|7|0
20T123|1|1|1|0|20|20|20|0
20T124|3|4|4|1|25|26|26|1
20T125|2|8|8|1|14|39|39|1
20T126|2|8|8|1|15|39|39|1
20T127|2|6|6|1|18|34|34|1
20T128|3|4|4|1|19|21|21|1
20T129|1|1|1|0|17|17|17|0
20T130|1|1|1|0|24|24|24|0
20T131|1|1|1|0|17|17|17|0
20T132|1|1|1|0|17|17|17|0
20T133|2|2|2|0|17|17|17|0
20T134|2|2|2|0|17|17|17|0
20T135|1|1|1|0|17|17|17|0
20T136|1|1|1|0|22|22|22|0
20T137|1|1|1|0|17|17|17|0
20T138|1|1|1|0|22|22|22|0
20T139|1|1|1|0|22|22|22|0
20T140|1|1|1|0|17|17|17|0
20T141|1|1|1|0|35|35|35|0
20T142|1|1|1|0|22|22|22|0
20T143|6|6|6|0|35|35|35|0
20T144|1|1|1|0|26|26|26|0
20T145|1|1|1|0|10|10|10|0
20T146|1|1|1|0|7|7|7|0
20T147|2|2|2|0|11|11|11|0
20T148|1|1|1|0|6|6|6|0
20T149|1|1|1|0|10|10|10|0
20T150|1|1|1|0|6|6|6|0
20T151|1|1|1|0|11|11|11|0
20T152|1|1|1|0|11|11|11|0
20T153|1|1|1|0|16|16|16|0
20T154|1|1|1|0|29|29|29|0
20T155|1|1|1|0|14|14|14|0
20T156|1|1|1|0|22|23|\N|\N
20T157|1|1|1|0|21|23|23|1
20T158|1|1|1|0|22|23|23|1
20T159|1|1|1|0|22|25|\N|\N
20T160|1|1|1|0|25|27|\N|\N
20T161|1|1|1|0|14|14|14|0
20T162|1|1|1|0|19|19|19|0
20T163|1|1|1|0|32|64|64|1
20T164|1|1|1|0|19|19|19|0
20T165|1|1|1|0|23|23|23|0
20T166|1|1|1|0|26|29|29|1
20T167|1|1|1|0|14|14|14|0
20T168|1|1|1|0|29|35|35|1
20T169|1|1|1|0|14|14|14|0
20T170|1|1|1|0|22|22|22|0
20T171|2|2|2|0|9|9|9|0
20T172|1|1|1|0|9|9|9|0
20T173|2|2|2|0|9|10|10|1
20T174|1|1|1|0|34|34|34|0
20T175|2|2|2|0|7|7|7|0
20T176|1|1|1|0|7|7|7|0
20T177|1|1|1|0|9|9|9|0
20T178|2|3|3|1|19|25|25|1
20T179|2|3|3|1|17|19|19|1
20T180|3|8|8|1|22|54|54|1
20T181|1|1|1|0|19|25|25|1
20T182|4|5|5|1|35|35|35|0
20T183|4|10|10|1|23|59|59|1
20T184|3|6|6|1|23|39|39|1
20T185|1|1|1|0|23|25|25|1
20T186|1|1|1|0|28|28|28|0
20T187|1|1|1|0|44|44|44|0
20T188|2|2|2|0|10|10|10|0
20T189|1|1|1|0|24|27|24|2
20T190|6|6|6|0|52|52|52|0
20T191|1|1|1|0|26|26|26|0
20T192|1|1|1|0|26|26|26|0
20T193|2|2|2|0|28|28|28|0
20T194|3|3|3|0|26|26|26|0
20T195|1|1|1|0|26|26|26|0
20T196|1|1|1|0|35|35|35|0
20T197|1|1|1|0|13|13|13|0
20T198|2|2|2|0|21|21|21|0
20T199|2|2|2|0|21|21|21|0
20T200|1|1|1|0|12|12|12|0
20T201|1|1|1|0|12|12|12|0
20T202|1|1|1|0|13|13|13|0
20T203|1|1|1|0|19|19|19|0
20T204|1|1|1|0|12|12|12|0
20T205|1|1|1|0|15|15|15|0
20T206|1|1|1|0|20|20|20|0
20T207|1|1|1|0|17|17|17|0
20T208|1|1|1|0|12|12|12|0
20T209|1|1|1|0|9|9|9|0
20T210|1|1|1|0|26|29|26|2
20T211|1|1|1|0|26|29|26|2
20T212|1|1|1|0|29|29|29|0
20T213|1|1|1|0|31|31|31|0
20T214|1|1|1|0|41|43|43|1
20T215|1|1|1|0|29|29|29|0
20T216|2|2|2|0|16|16|16|0
20T217|1|1|1|0|11|11|11|0
20T218|1|1|1|0|17|17|17|0
20T219|1|1|1|0|17|17|17|0
20T220|1|1|1|0|15|15|15|0
20T221|1|1|1|0|11|11|11|0
20T222|1|1|1|0|17|17|17|0
20T223|1|1|1|0|17|17|17|0
20T224|2|2|2|0|19|19|19|0
20T225|2|2|2|0|19|19|19|0
20T226|1|1|1|0|17|17|17|0
20T227|1|1|1|0|15|15|15|0
20T228|1|1|1|0|13|13|13|0
20T229|1|1|1|0|15|15|15|0
20T230|1|1|1|0|19|19|19|0
20T231|4|10|10|1|39|79|79|1
20T232|3|8|8|1|28|59|59|1
20T233|1|1|1|0|26|49|49|1
20T234|1|1|1|0|33|35|35|1
20T235|3|6|6|1|26|49|49|1
20T236|3|6|6|1|21|39|39|1
20T237|1|4|4|1|51|164|164|1
20T238|1|2|2|1|63|91|91|1
20T239|1|1|1|0|17|17|17|0
20T240|6|6|6|0|50|50|50|0
20T241|2|2|2|0|19|19|19|0
20T242|2|2|2|0|19|19|19|0
20T243|4|4|4|0|50|50|50|0
20T244|2|2|2|0|32|34|34|1
20T245|1|1|1|0|21|21|21|0
20T246|2|2|2|0|32|34|34|1
20T247|1|1|1|0|17|17|17|0
20T248|2|2|2|0|19|19|19|0
20T249|2|2|2|0|32|34|34|1
20T250|1|1|1|0|57|57|57|0
20T251|2|2|2|0|21|21|21|0
20T252|2|2|2|0|19|19|19|0
20T253|1|1|1|0|21|21|21|0
20T254|3|3|3|0|21|21|21|0
20T255|2|2|2|0|50|50|50|0
20T256|4|4|4|0|33|33|33|0
20T257|2|2|2|0|33|52|52|1
20T258|2|2|2|0|32|34|34|1
20T259|2|2|2|0|33|52|52|1
20T260|6|6|6|0|50|50|50|0
20T261|1|1|1|0|44|44|44|0
20T262|2|2|2|0|33|33|33|0
20T263|1|1|1|0|105|105|105|0
20T264|1|1|1|0|34|34|34|0
20T265|1|1|1|0|19|19|19|0
20T266|1|1|1|0|25|25|25|0
20T267|2|2|2|0|10|10|10|0
20T268|1|1|1|0|15|15|15|0
20T269|2|2|2|0|16|16|16|0
20T270|1|1|1|0|13|13|13|0
20T271|1|1|1|0|46|54|54|1
20T272|1|1|1|0|6|6|6|0
20T273|1|1|1|0|18|18|18|0
20T274|1|1|1|0|18|18|18|0
20T275|1|1|1|0|35|35|35|0
20T276|1|1|1|0|23|23|23|0
20T277|1|1|1|0|39|39|39|0
20T278|1|1|1|0|23|23|23|0
20T279|2|2|2|0|35|35|35|0
20T280|1|1|1|0|27|27|27|0
20T281|1|1|1|0|21|21|21|0
20T282|1|1|1|0|18|18|18|0
20T283|1|1|1|0|27|27|27|0
20T284|3|3|3|0|31|31|31|0
20T285|2|2|2|0|35|35|35|0
20T286|2|2|2|0|20|20|20|0
20T287|3|3|3|0|31|31|31|0
20T288|1|1|1|0|35|35|35|0
20T289|2|2|2|0|35|35|35|0
20T290|1|1|1|0|29|29|29|0
20T291|1|1|1|0|21|21|21|0
20T292|1|1|1|0|39|69|69|1
20T293|1|2|2|1|52|92|\N|\N
20T294|1|2|2|1|47|69|69|1
20T295|1|4|4|1|61|189|189|1
20T296|1|2|2|1|79|99|99|1
20T297|1|2|1|2|45|80|45|2
20T298|1|2|2|1|64|104|104|1
20T299|1|2|2|1|65|105|105|1
20T300|1|4|4|1|59|179|179|1
20T301|3|3|3|0|35|35|35|0
20T302|2|2|2|0|47|50|50|1
20T303|1|1|1|0|35|35|35|0
20T304|1|1|1|0|67|105|105|1
20T305|1|1|1|0|24|29|24|2
20T306|3|3|3|0|33|33|33|0
20T307|1|1|1|0|101|101|101|0
20T308|2|2|2|0|33|33|33|0
20T309|1|1|1|0|24|29|24|2
20T310|1|1|1|0|29|29|29|0
20T311|1|1|1|0|32|32|32|0
20T312|1|1|1|0|24|29|24|2
20T313|1|1|1|0|65|69|69|1
20T314|1|1|1|0|29|29|29|0
20T315|1|1|1|0|29|29|29|0
20T316|2|2|2|0|33|33|33|0
20T317|3|3|3|0|33|33|33|0
20T318|1|1|1|0|61|69|61|2
20T319|1|1|1|0|65|69|69|1
20T320|1|1|1|0|31|31|31|0
20T321|1|1|1|0|29|29|29|0
20T322|1|1|1|0|101|101|101|0
20T323|1|1|1|0|32|32|32|0
20T324|1|1|1|0|39|39|39|0
20T325|1|1|1|0|39|39|39|0
20T326|1|1|1|0|67|105|105|1
20T327|1|1|1|0|65|69|69|1
20T328|2|2|2|0|47|47|47|0
20T329|1|1|1|0|67|67|67|0
20T330|3|3|3|0|33|33|33|0
20T331|1|1|1|0|43|43|43|0
20T332|1|1|1|0|24|29|24|2
20T333|1|1|1|0|62|62|62|0
20T334|1|1|1|0|85|85|85|0
20T335|1|1|1|0|110|110|110|0
20T336|1|1|1|0|43|43|43|0
20T337|1|1|1|0|32|32|32|0
20T338|3|3|3|0|33|33|33|0
20T339|2|2|2|0|47|50|50|1
20T340|5|5|5|0|67|67|67|0
20T341|3|3|3|0|211|211|211|0
20T342|3|3|3|0|35|35|35|0
20T343|2|2|2|0|47|47|47|0
20T344|5|5|5|0|62|62|62|0
20T345|1|1|1|0|26|26|26|0
20T346|2|2|2|0|47|50|50|1
20T347|7|7|7|0|101|101|101|0
20T348|1|1|1|0|101|101|101|0
20T349|2|2|2|0|35|35|35|0
20T350|7|7|7|0|85|85|85|0
20T351|1|1|1|0|24|29|24|2
20T352|2|2|2|0|35|35|35|0
20T353|1|1|1|0|26|26|26|0
20T354|1|1|1|0|39|39|39|0
20T355|4|4|4|0|47|47|47|0
20T356|2|2|2|0|47|50|50|1
20T357|4|4|4|0|47|47|47|0
20T358|1|1|1|0|15|15|15|0
20T359|2|3|3|1|19|27|\N|\N
20T360|2|3|3|1|18|23|\N|\N
20T361|1|1|1|0|25|25|25|0
20T362|1|1|1|0|11|11|11|0
20T363|1|1|1|0|14|14|14|0
20T364|1|1|1|0|32|32|32|0
20T365|1|1|1|0|38|38|38|0
20T366|1|1|1|0|45|45|45|0
20T367|2|2|2|0|31|31|31|0
20T368|1|1|1|0|71|71|71|0
20T369|1|1|1|0|53|53|53|0
20T370|1|1|1|0|45|45|45|0
20T371|2|2|2|0|35|35|35|0
20T372|2|2|2|0|21|21|21|0
20T373|1|1|1|0|49|49|49|0
20T374|2|2|2|0|18|18|18|0
20T375|1|1|1|0|45|45|45|0
20T376|2|2|2|0|31|31|31|0
20T377|1|2|2|1|50|74|74|1
20T378|2|3|3|1|49|81|\N|\N
20T379|1|2|2|1|61|85|85|1
20T380|1|2|2|1|44|60|60|1
20T381|1|2|2|1|34|52|\N|\N
20T382|1|1|1|0|54|54|54|0
20T383|1|2|2|1|74|118|118|1
20T384|1|4|4|1|65|184|184|1
20T385|1|1|1|0|44|60|60|1
20T386|2|3|\N|\N|34|52|\N|\N
20T387|1|2|2|1|45|69|\N|\N
20T388|1|4|4|1|49|139|139|1
20T389|1|2|2|1|55|81|81|1
20T390|1|2|\N|\N|41|66|\N|\N
20T391|2|3|3|1|50|74|74|1
20T392|1|1|1|0|43|43|43|0
20T393|1|4|4|1|83|219|219|1
20T394|1|2|2|1|38|66|\N|\N
20T395|2|3|3|1|61|85|85|1
20T396|1|2|\N|\N|38|66|\N|\N
20T397|1|2|\N|\N|32|54|\N|\N
20T398|1|4|4|1|68|209|209|1
20T399|1|1|1|0|32|54|\N|\N
20T400|1|1|1|0|55|55|55|0
20T401|1|4|4|1|56|149|149|1
20T402|1|1|1|0|38|66|\N|\N
20T403|1|2|2|1|79|115|115|1
20T404|1|1|1|0|80|80|80|0
20T405|1|1|1|0|82|82|82|0
20T406|1|1|1|0|67|67|67|0
20T407|1|1|1|0|50|50|50|0
20T408|2|2|2|0|154|154|154|0
20T409|1|1|1|0|120|120|120|0
20T410|1|1|1|0|50|50|50|0
20T411|1|1|1|0|36|36|36|0
20T412|3|3|3|0|203|203|203|0
20T413|1|1|1|0|48|48|48|0
20T414|1|1|1|0|50|50|50|0
20T415|1|1|1|0|50|50|50|0
20T416|1|1|1|0|36|36|36|0
20T417|1|1|1|0|36|36|36|0
20T418|1|1|1|0|116|122|122|1
20T419|1|1|1|0|36|36|36|0
20T420|1|1|1|0|36|36|36|0
20T421|5|5|5|0|76|76|76|0
20T422|1|1|1|0|67|67|67|0
20T423|1|1|1|0|154|154|154|0
20T424|1|1|1|0|100|139|139|1
20T425|1|1|1|0|95|101|101|1
20T426|5|5|5|0|80|80|80|0
20T427|2|2|2|0|120|120|120|0
20T428|4|4|4|0|67|67|67|0
20T429|4|4|4|0|67|67|67|0
20T430|5|5|5|0|95|95|95|0
20T431|1|1|1|0|76|101|101|1
20T432|1|1|1|0|120|211|211|1
