label|malle_b|malle_turkelli_b|malle_wang_b|malle_b_status|malle_b_prp|malle_turkelli_b_prp|malle_wang_b_prp|malle_b_status_prp
text|smallint|smallint|smallint|smallint|smallint|smallint|smallint|smallint

38T1|\N|\N|\N|\N|\N|\N|\N|\N
38T2|\N|\N|\N|\N|\N|\N|\N|\N
38T3|\N|\N|\N|\N|\N|\N|\N|\N
38T4|\N|\N|\N|\N|\N|\N|\N|\N
38T5|\N|\N|\N|\N|\N|\N|\N|\N
38T6|\N|\N|\N|\N|\N|\N|\N|\N
38T7|\N|\N|\N|\N|\N|\N|\N|\N
38T8|\N|\N|\N|\N|\N|\N|\N|\N
38T9|\N|\N|\N|\N|\N|\N|\N|\N
38T10|\N|\N|\N|\N|\N|\N|\N|\N
38T11|\N|\N|\N|\N|\N|\N|\N|\N
38T12|\N|\N|\N|\N|\N|\N|\N|\N
38T13|\N|\N|\N|\N|\N|\N|\N|\N
38T14|\N|\N|\N|\N|\N|\N|\N|\N
38T15|\N|\N|\N|\N|\N|\N|\N|\N
38T16|\N|\N|\N|\N|\N|\N|\N|\N
38T17|\N|\N|\N|\N|\N|\N|\N|\N
38T18|\N|\N|\N|\N|\N|\N|\N|\N
38T19|\N|\N|\N|\N|\N|\N|\N|\N
38T20|\N|\N|\N|\N|\N|\N|\N|\N
38T21|\N|\N|\N|\N|\N|\N|\N|\N
38T22|\N|\N|\N|\N|\N|\N|\N|\N
38T23|\N|\N|\N|\N|\N|\N|\N|\N
38T24|\N|\N|\N|\N|\N|\N|\N|\N
38T25|\N|\N|\N|\N|\N|\N|\N|\N
38T26|\N|\N|\N|\N|\N|\N|\N|\N
38T27|\N|\N|\N|\N|\N|\N|\N|\N
38T28|\N|\N|\N|\N|\N|\N|\N|\N
38T29|\N|\N|\N|\N|\N|\N|\N|\N
38T30|\N|\N|\N|\N|\N|\N|\N|\N
38T31|\N|\N|\N|\N|\N|\N|\N|\N
38T32|\N|\N|\N|\N|\N|\N|\N|\N
38T33|\N|\N|\N|\N|\N|\N|\N|\N
38T34|\N|\N|\N|\N|\N|\N|\N|\N
38T35|\N|\N|\N|\N|\N|\N|\N|\N
38T36|\N|\N|\N|\N|\N|\N|\N|\N
38T37|\N|\N|\N|\N|\N|\N|\N|\N
38T38|\N|\N|\N|\N|\N|\N|\N|\N
38T39|\N|\N|\N|\N|\N|\N|\N|\N
38T40|\N|\N|\N|\N|\N|\N|\N|\N
38T41|\N|\N|\N|\N|\N|\N|\N|\N
38T42|\N|\N|\N|\N|\N|\N|\N|\N
38T43|\N|\N|\N|\N|\N|\N|\N|\N
38T44|\N|\N|\N|\N|\N|\N|\N|\N
38T45|\N|\N|\N|\N|\N|\N|\N|\N
38T46|\N|\N|\N|\N|\N|\N|\N|\N
38T47|\N|\N|\N|\N|\N|\N|\N|\N
38T48|\N|\N|\N|\N|\N|\N|\N|\N
38T49|\N|\N|\N|\N|\N|\N|\N|\N
38T50|\N|\N|\N|\N|\N|\N|\N|\N
38T51|\N|\N|\N|\N|\N|\N|\N|\N
38T52|\N|\N|\N|\N|\N|\N|\N|\N
38T53|\N|\N|\N|\N|\N|\N|\N|\N
38T54|\N|\N|\N|\N|\N|\N|\N|\N
38T55|\N|\N|\N|\N|\N|\N|\N|\N
38T56|\N|\N|\N|\N|\N|\N|\N|\N
38T57|\N|\N|\N|\N|\N|\N|\N|\N
38T58|\N|\N|\N|\N|\N|\N|\N|\N
38T59|\N|\N|\N|\N|\N|\N|\N|\N
38T60|\N|\N|\N|\N|\N|\N|\N|\N
38T61|\N|\N|\N|\N|\N|\N|\N|\N
38T62|\N|\N|\N|\N|\N|\N|\N|\N
38T63|\N|\N|\N|\N|\N|\N|\N|\N
38T64|\N|\N|\N|\N|\N|\N|\N|\N
38T65|\N|\N|\N|\N|\N|\N|\N|\N
38T66|\N|\N|\N|\N|\N|\N|\N|\N
38T67|\N|\N|\N|\N|\N|\N|\N|\N
38T68|\N|\N|\N|\N|\N|\N|\N|\N
38T69|\N|\N|\N|\N|\N|\N|\N|\N
38T70|\N|\N|\N|\N|\N|\N|\N|\N
38T71|\N|\N|\N|\N|\N|\N|\N|\N
38T72|\N|\N|\N|\N|\N|\N|\N|\N
38T73|\N|\N|\N|\N|\N|\N|\N|\N
38T74|\N|\N|\N|\N|\N|\N|\N|\N
38T75|\N|\N|\N|\N|\N|\N|\N|\N
38T76|\N|\N|\N|\N|\N|\N|\N|\N
